LocationType,Location,Category,TimeFrame,DataFormat,Data
State,Washington,Emotional abuse,2017,Number,N.R.
State,Washington,Medical neglect,2017,Number,N.R.
State,Washington,Neglect,2017,Number,3463
State,Washington,Other/missing maltreatment type,2017,Number,N.R.
State,Washington,Physical abuse,2017,Number,914
State,Washington,Sexual abuse,2017,Number,466
State,Washington,Emotional abuse,2016,Number,N.R.
State,Washington,Medical neglect,2016,Number,N.R.
State,Washington,Neglect,2016,Number,3674
State,Washington,Other/missing maltreatment type,2016,Number,N.R.
State,Washington,Physical abuse,2016,Number,1024
State,Washington,Sexual abuse,2016,Number,474
State,Washington,Emotional abuse,2016,Percent,N.R.
State,Washington,Medical neglect,2016,Percent,N.R.
State,Washington,Neglect,2016,Percent,0.78
State,Washington,Other/missing maltreatment type,2016,Percent,N.R.
State,Washington,Physical abuse,2016,Percent,0.22
State,Washington,Sexual abuse,2016,Percent,0.1
State,Washington,Emotional abuse,2017,Percent,N.R.
State,Washington,Medical neglect,2017,Percent,N.R.
State,Washington,Neglect,2017,Percent,0.79
State,Washington,Other/missing maltreatment type,2017,Percent,N.R.
State,Washington,Physical abuse,2017,Percent,0.21
State,Washington,Sexual abuse,2017,Percent,0.11
State,Washington,Sexual abuse,2022,Percent,0.14
State,Washington,Medical neglect,2022,Percent,N.R.
State,Washington,Neglect,2022,Percent,0.74
State,Washington,Physical abuse,2022,Percent,0.23
State,Washington,Other/missing maltreatment type,2022,Percent,N.R.
State,Washington,Emotional abuse,2022,Percent,N.R.
State,Washington,Physical abuse,2022,Number,767
State,Washington,Neglect,2022,Number,2513
State,Washington,Medical neglect,2022,Number,N.R.
State,Washington,Sexual abuse,2022,Number,476
State,Washington,Emotional abuse,2022,Number,N.R.
State,Washington,Other/missing maltreatment type,2022,Number,N.R.
State,Washington,Emotional abuse,2019,Number,N.R.
State,Washington,Medical neglect,2019,Number,N.R.
State,Washington,Neglect,2019,Number,3282
State,Washington,Other/missing maltreatment type,2019,Number,N.R.
State,Washington,Physical abuse,2019,Number,928
State,Washington,Sexual abuse,2019,Number,484
State,Washington,Sexual abuse,2019,Percent,0.11
State,Washington,Physical abuse,2019,Percent,0.22
State,Washington,Other/missing maltreatment type,2019,Percent,N.R.
State,Washington,Neglect,2019,Percent,0.78
State,Washington,Medical neglect,2019,Percent,N.R.
State,Washington,Emotional abuse,2019,Percent,N.R.
State,Washington,Sexual abuse,2021,Percent,0.15
State,Washington,Physical abuse,2021,Percent,0.2
State,Washington,Other/missing maltreatment type,2021,Percent,N.R.
State,Washington,Neglect,2021,Percent,0.76
State,Washington,Medical neglect,2021,Percent,N.R.
State,Washington,Emotional abuse,2021,Percent,N.R.
State,Washington,Emotional abuse,2021,Number,N.R.
State,Washington,Medical neglect,2021,Number,N.R.
State,Washington,Neglect,2021,Number,2656
State,Washington,Other/missing maltreatment type,2021,Number,N.R.
State,Washington,Physical abuse,2021,Number,684
State,Washington,Sexual abuse,2021,Number,516
State,West Virginia,Emotional abuse,2021,Number,3942
State,West Virginia,Medical neglect,2021,Number,279
State,West Virginia,Neglect,2021,Number,2659
State,West Virginia,Other/missing maltreatment type,2021,Number,N.R.
State,West Virginia,Physical abuse,2021,Number,4704
State,West Virginia,Sexual abuse,2021,Number,243
State,West Virginia,Sexual abuse,2021,Percent,0.04
State,West Virginia,Physical abuse,2021,Percent,0.78
State,West Virginia,Other/missing maltreatment type,2021,Percent,N.R.
State,West Virginia,Neglect,2021,Percent,0.44
State,West Virginia,Medical neglect,2021,Percent,0.05
State,West Virginia,Emotional abuse,2021,Percent,0.65
State,West Virginia,Sexual abuse,2019,Percent,0.04
State,West Virginia,Physical abuse,2019,Percent,0.8
State,West Virginia,Other/missing maltreatment type,2019,Percent,N.R.
State,West Virginia,Neglect,2019,Percent,0.4
State,West Virginia,Medical neglect,2019,Percent,0.05
State,West Virginia,Emotional abuse,2019,Percent,0.63
State,West Virginia,Emotional abuse,2019,Number,4187
State,West Virginia,Medical neglect,2019,Number,363
State,West Virginia,Neglect,2019,Number,2648
State,West Virginia,Other/missing maltreatment type,2019,Number,N.R.
State,West Virginia,Physical abuse,2019,Number,5316
State,West Virginia,Sexual abuse,2019,Number,236
State,West Virginia,Physical abuse,2022,Number,4175
State,West Virginia,Neglect,2022,Number,2452
State,West Virginia,Medical neglect,2022,Number,298
State,West Virginia,Sexual abuse,2022,Number,271
State,West Virginia,Emotional abuse,2022,Number,3495
State,West Virginia,Other/missing maltreatment type,2022,Number,N.R.
State,West Virginia,Other/missing maltreatment type,2022,Percent,N.R.
State,West Virginia,Emotional abuse,2022,Percent,0.64
State,West Virginia,Sexual abuse,2022,Percent,0.05
State,West Virginia,Medical neglect,2022,Percent,0.05
State,West Virginia,Neglect,2022,Percent,0.45
State,West Virginia,Physical abuse,2022,Percent,0.76
State,West Virginia,Emotional abuse,2017,Percent,0.63
State,West Virginia,Medical neglect,2017,Percent,0.04
State,West Virginia,Neglect,2017,Percent,0.4
State,West Virginia,Other/missing maltreatment type,2017,Percent,N.R.
State,West Virginia,Physical abuse,2017,Percent,0.78
State,West Virginia,Sexual abuse,2017,Percent,0.04
State,West Virginia,Emotional abuse,2016,Percent,0.63
State,West Virginia,Medical neglect,2016,Percent,0.06
State,West Virginia,Neglect,2016,Percent,0.43
State,West Virginia,Other/missing maltreatment type,2016,Percent,N.R.
State,West Virginia,Physical abuse,2016,Percent,0.78
State,West Virginia,Sexual abuse,2016,Percent,0.04
State,West Virginia,Emotional abuse,2016,Number,3709
State,West Virginia,Medical neglect,2016,Number,350
State,West Virginia,Neglect,2016,Number,2509
State,West Virginia,Other/missing maltreatment type,2016,Number,N.R.
State,West Virginia,Physical abuse,2016,Number,4574
State,West Virginia,Sexual abuse,2016,Number,256
State,West Virginia,Emotional abuse,2017,Number,4035
State,West Virginia,Medical neglect,2017,Number,290
State,West Virginia,Neglect,2017,Number,2614
State,West Virginia,Other/missing maltreatment type,2017,Number,N.R.
State,West Virginia,Physical abuse,2017,Number,5052
State,West Virginia,Sexual abuse,2017,Number,228
State,West Virginia,Emotional abuse,2020,Number,3966
State,West Virginia,Medical neglect,2020,Number,330
State,West Virginia,Neglect,2020,Number,2499
State,West Virginia,Other/missing maltreatment type,2020,Number,N.R.
State,West Virginia,Physical abuse,2020,Number,4875
State,West Virginia,Sexual abuse,2020,Number,239
State,West Virginia,Sexual abuse,2020,Percent,0.04
State,West Virginia,Physical abuse,2020,Percent,0.8
State,West Virginia,Other/missing maltreatment type,2020,Percent,N.R.
State,West Virginia,Neglect,2020,Percent,0.41
State,West Virginia,Medical neglect,2020,Percent,0.05
State,West Virginia,Emotional abuse,2020,Percent,0.65
State,West Virginia,Emotional abuse,2015,Number,2715
State,West Virginia,Medical neglect,2015,Number,239
State,West Virginia,Neglect,2015,Number,2212
State,West Virginia,Other/missing maltreatment type,2015,Number,13
State,West Virginia,Physical abuse,2015,Number,3391
State,West Virginia,Sexual abuse,2015,Number,196
State,West Virginia,Emotional abuse,2015,Percent,0.56
State,West Virginia,Medical neglect,2015,Percent,0.05
State,West Virginia,Neglect,2015,Percent,0.46
State,West Virginia,Other/missing maltreatment type,2015,Percent,<.5%
State,West Virginia,Physical abuse,2015,Percent,0.7
State,West Virginia,Sexual abuse,2015,Percent,0.04
State,West Virginia,Sexual abuse,2018,Percent,0.03
State,West Virginia,Physical abuse,2018,Percent,0.79
State,West Virginia,Other/missing maltreatment type,2018,Percent,N.R.
State,West Virginia,Neglect,2018,Percent,0.4
State,West Virginia,Medical neglect,2018,Percent,0.05
State,West Virginia,Emotional abuse,2018,Percent,0.61
State,West Virginia,Emotional abuse,2018,Number,4231
State,West Virginia,Medical neglect,2018,Number,344
State,West Virginia,Neglect,2018,Number,2779
State,West Virginia,Other/missing maltreatment type,2018,Number,N.R.
State,West Virginia,Physical abuse,2018,Number,5453
State,West Virginia,Sexual abuse,2018,Number,222
State,Wisconsin,Emotional abuse,2018,Number,28
State,Wisconsin,Medical neglect,2018,Number,47
State,Wisconsin,Neglect,2018,Number,3316
State,Wisconsin,Other/missing maltreatment type,2018,Number,N.R.
State,Wisconsin,Physical abuse,2018,Number,772
State,Wisconsin,Sexual abuse,2018,Number,1100
State,Wisconsin,Sexual abuse,2018,Percent,0.22
State,Wisconsin,Physical abuse,2018,Percent,0.16
State,Wisconsin,Other/missing maltreatment type,2018,Percent,N.R.
State,Wisconsin,Neglect,2018,Percent,0.67
State,Wisconsin,Medical neglect,2018,Percent,0.01
State,Wisconsin,Emotional abuse,2018,Percent,0.01
State,Wisconsin,Emotional abuse,2015,Percent,0.01
State,Wisconsin,Medical neglect,2015,Percent,N.R.
State,Wisconsin,Neglect,2015,Percent,0.64
State,Wisconsin,Other/missing maltreatment type,2015,Percent,N.R.
State,Wisconsin,Physical abuse,2015,Percent,0.17
State,Wisconsin,Sexual abuse,2015,Percent,0.23
State,Wisconsin,Emotional abuse,2015,Number,37
State,Wisconsin,Medical neglect,2015,Number,N.R.
State,Wisconsin,Neglect,2015,Number,3071
State,Wisconsin,Other/missing maltreatment type,2015,Number,N.R.
State,Wisconsin,Physical abuse,2015,Number,839
State,Wisconsin,Sexual abuse,2015,Number,1093
State,Wisconsin,Sexual abuse,2020,Percent,0.23
State,Wisconsin,Physical abuse,2020,Percent,0.15
State,Wisconsin,Other/missing maltreatment type,2020,Percent,N.R.
State,Wisconsin,Neglect,2020,Percent,0.66
State,Wisconsin,Medical neglect,2020,Percent,0.01
State,Wisconsin,Emotional abuse,2020,Percent,0.01
State,Wisconsin,Emotional abuse,2020,Number,24
State,Wisconsin,Medical neglect,2020,Number,59
State,Wisconsin,Neglect,2020,Number,2750
State,Wisconsin,Other/missing maltreatment type,2020,Number,N.R.
State,Wisconsin,Physical abuse,2020,Number,625
State,Wisconsin,Sexual abuse,2020,Number,932
State,Wisconsin,Emotional abuse,2017,Number,40
State,Wisconsin,Medical neglect,2017,Number,N.R.
State,Wisconsin,Neglect,2017,Number,3265
State,Wisconsin,Other/missing maltreatment type,2017,Number,N.R.
State,Wisconsin,Physical abuse,2017,Number,776
State,Wisconsin,Sexual abuse,2017,Number,1005
State,Wisconsin,Emotional abuse,2016,Number,22
State,Wisconsin,Medical neglect,2016,Number,N.R.
State,Wisconsin,Neglect,2016,Number,3202
State,Wisconsin,Other/missing maltreatment type,2016,Number,N.R.
State,Wisconsin,Physical abuse,2016,Number,821
State,Wisconsin,Sexual abuse,2016,Number,999
State,Wisconsin,Emotional abuse,2016,Percent,<.5%
State,Wisconsin,Medical neglect,2016,Percent,N.R.
State,Wisconsin,Neglect,2016,Percent,0.67
State,Wisconsin,Other/missing maltreatment type,2016,Percent,N.R.
State,Wisconsin,Physical abuse,2016,Percent,0.17
State,Wisconsin,Sexual abuse,2016,Percent,0.21
State,Wisconsin,Emotional abuse,2017,Percent,0.01
State,Wisconsin,Medical neglect,2017,Percent,N.R.
State,Wisconsin,Neglect,2017,Percent,0.67
State,Wisconsin,Other/missing maltreatment type,2017,Percent,N.R.
State,Wisconsin,Physical abuse,2017,Percent,0.16
State,Wisconsin,Sexual abuse,2017,Percent,0.21
State,Wisconsin,Physical abuse,2022,Number,605
State,Wisconsin,Neglect,2022,Number,2573
State,Wisconsin,Medical neglect,2022,Number,47
State,Wisconsin,Sexual abuse,2022,Number,1052
State,Wisconsin,Emotional abuse,2022,Number,17
State,Wisconsin,Other/missing maltreatment type,2022,Number,3
State,Wisconsin,Other/missing maltreatment type,2022,Percent,<.5%
State,Wisconsin,Emotional abuse,2022,Percent,<.5%
State,Wisconsin,Sexual abuse,2022,Percent,0.26
State,Wisconsin,Medical neglect,2022,Percent,0.01
State,Wisconsin,Neglect,2022,Percent,0.63
State,Wisconsin,Physical abuse,2022,Percent,0.15
State,Wisconsin,Emotional abuse,2019,Number,31
State,Wisconsin,Medical neglect,2019,Number,89
State,Wisconsin,Neglect,2019,Number,3075
State,Wisconsin,Other/missing maltreatment type,2019,Number,N.R.
State,Wisconsin,Physical abuse,2019,Number,713
State,Wisconsin,Sexual abuse,2019,Number,967
State,Wisconsin,Sexual abuse,2019,Percent,0.21
State,Wisconsin,Physical abuse,2019,Percent,0.16
State,Wisconsin,Other/missing maltreatment type,2019,Percent,N.R.
State,Wisconsin,Neglect,2019,Percent,0.68
State,Wisconsin,Medical neglect,2019,Percent,0.02
State,Wisconsin,Emotional abuse,2019,Percent,0.01
State,Wisconsin,Sexual abuse,2021,Percent,0.24
State,Wisconsin,Physical abuse,2021,Percent,0.13
State,Wisconsin,Other/missing maltreatment type,2021,Percent,N.R.
State,Wisconsin,Neglect,2021,Percent,0.67
State,Wisconsin,Medical neglect,2021,Percent,0.01
State,Wisconsin,Emotional abuse,2021,Percent,0.01
State,Wisconsin,Emotional abuse,2021,Number,44
State,Wisconsin,Medical neglect,2021,Number,51
State,Wisconsin,Neglect,2021,Number,2796
State,Wisconsin,Other/missing maltreatment type,2021,Number,N.R.
State,Wisconsin,Physical abuse,2021,Number,547
State,Wisconsin,Sexual abuse,2021,Number,1018
State,Wyoming,Emotional abuse,2021,Number,310
State,Wyoming,Medical neglect,2021,Number,3
State,Wyoming,Neglect,2021,Number,696
State,Wyoming,Other/missing maltreatment type,2021,Number,6
State,Wyoming,Physical abuse,2021,Number,18
State,Wyoming,Sexual abuse,2021,Number,46
State,Wyoming,Sexual abuse,2021,Percent,0.05
State,Wyoming,Physical abuse,2021,Percent,0.02
State,Wyoming,Other/missing maltreatment type,2021,Percent,0.01
State,Wyoming,Neglect,2021,Percent,0.79
State,Wyoming,Medical neglect,2021,Percent,<.5%
State,Wyoming,Emotional abuse,2021,Percent,0.35
State,Wyoming,Sexual abuse,2019,Percent,0.07
State,Wyoming,Physical abuse,2019,Percent,0.02
State,Wyoming,Other/missing maltreatment type,2019,Percent,N.R.
State,Wyoming,Neglect,2019,Percent,0.76
State,Wyoming,Medical neglect,2019,Percent,0.01
State,Wyoming,Emotional abuse,2019,Percent,0.32
State,Wyoming,Emotional abuse,2019,Number,349
State,Wyoming,Medical neglect,2019,Number,7
State,Wyoming,Neglect,2019,Number,828
State,Wyoming,Other/missing maltreatment type,2019,Number,N.R.
State,Wyoming,Physical abuse,2019,Number,21
State,Wyoming,Sexual abuse,2019,Number,72
State,Wyoming,Physical abuse,2022,Number,15
State,Wyoming,Neglect,2022,Number,659
State,Wyoming,Medical neglect,2022,Number,3
State,Wyoming,Sexual abuse,2022,Number,64
State,Wyoming,Emotional abuse,2022,Number,275
State,Wyoming,Other/missing maltreatment type,2022,Number,9
State,Wyoming,Other/missing maltreatment type,2022,Percent,0.01
State,Wyoming,Emotional abuse,2022,Percent,0.34
State,Wyoming,Sexual abuse,2022,Percent,0.08
State,Wyoming,Medical neglect,2022,Percent,<.5%
State,Wyoming,Neglect,2022,Percent,0.81
State,Wyoming,Physical abuse,2022,Percent,0.02
State,Wyoming,Emotional abuse,2017,Percent,0.3
State,Wyoming,Medical neglect,2017,Percent,0.01
State,Wyoming,Neglect,2017,Percent,0.75
State,Wyoming,Other/missing maltreatment type,2017,Percent,<.5%
State,Wyoming,Physical abuse,2017,Percent,0.01
State,Wyoming,Sexual abuse,2017,Percent,0.06
State,Wyoming,Emotional abuse,2016,Percent,0.23
State,Wyoming,Medical neglect,2016,Percent,<.5%
State,Wyoming,Neglect,2016,Percent,0.75
State,Wyoming,Other/missing maltreatment type,2016,Percent,0.01
State,Wyoming,Physical abuse,2016,Percent,0.03
State,Wyoming,Sexual abuse,2016,Percent,0.08
State,Wyoming,Emotional abuse,2016,Number,225
State,Wyoming,Medical neglect,2016,Number,3
State,Wyoming,Neglect,2016,Number,726
State,Wyoming,Other/missing maltreatment type,2016,Number,9
State,Wyoming,Physical abuse,2016,Number,29
State,Wyoming,Sexual abuse,2016,Number,77
State,Wyoming,Emotional abuse,2017,Number,285
State,Wyoming,Medical neglect,2017,Number,11
State,Wyoming,Neglect,2017,Number,708
State,Wyoming,Other/missing maltreatment type,2017,Number,3
State,Wyoming,Physical abuse,2017,Number,14
State,Wyoming,Sexual abuse,2017,Number,61
State,Wyoming,Emotional abuse,2020,Number,342
State,Wyoming,Medical neglect,2020,Number,3
State,Wyoming,Neglect,2020,Number,760
State,Wyoming,Other/missing maltreatment type,2020,Number,5
State,Wyoming,Physical abuse,2020,Number,23
State,Wyoming,Sexual abuse,2020,Number,46
State,Wyoming,Sexual abuse,2020,Percent,0.05
State,Wyoming,Physical abuse,2020,Percent,0.02
State,Wyoming,Other/missing maltreatment type,2020,Percent,0.01
State,Wyoming,Neglect,2020,Percent,0.77
State,Wyoming,Medical neglect,2020,Percent,<.5%
State,Wyoming,Emotional abuse,2020,Percent,0.35
State,Wyoming,Emotional abuse,2015,Number,183
State,Wyoming,Medical neglect,2015,Number,6
State,Wyoming,Neglect,2015,Number,765
State,Wyoming,Other/missing maltreatment type,2015,Number,3
State,Wyoming,Physical abuse,2015,Number,19
State,Wyoming,Sexual abuse,2015,Number,67
State,Wyoming,Emotional abuse,2015,Percent,0.19
State,Wyoming,Medical neglect,2015,Percent,0.01
State,Wyoming,Neglect,2015,Percent,0.79
State,Wyoming,Other/missing maltreatment type,2015,Percent,<.5%
State,Wyoming,Physical abuse,2015,Percent,0.02
